,movement,measured
132,0.001,5.000000000009663
133,0.001,0.0
134,0.001,0.0
135,0.001,0.0
136,0.001,0.0
137,0.001,0.0
138,0.001,0.0
139,0.001,0.0
140,0.001,0.0
141,0.001,0.0
142,0.001,0.0
143,0.001,0.0
144,0.001,0.0
145,0.001,0.0
146,0.001,4.9999999999954525
147,0.001,0.0
148,0.001,0.0
149,0.001,0.0
150,0.001,0.0
151,0.001,0.0
152,0.001,0.0
153,0.001,0.0
154,0.001,0.0
155,0.001,0.0
156,0.001,0.0
157,0.001,4.9999999999954525
158,0.001,0.0
159,0.001,0.0
160,0.001,0.0
161,0.001,0.0
162,0.001,0.0
163,0.001,0.0
164,0.001,0.0
165,0.001,0.0
166,0.001,0.0
167,0.001,5.000000000009663
168,0.001,0.0
169,0.001,0.0
170,0.001,0.0
171,0.001,0.0
172,0.001,0.0
173,0.001,0.0
174,0.001,4.9999999999954525
175,0.001,0.0
176,0.001,0.0
177,0.001,0.0
178,0.001,0.0
179,0.001,0.0
180,0.001,0.0
181,0.001,0.0
182,0.001,0.0
183,0.001,0.0
184,0.001,4.9999999999954525
185,0.001,0.0
186,0.001,0.0
187,0.001,0.0
188,0.001,0.0
189,0.001,0.0
190,0.001,0.0
191,0.001,0.0
192,0.001,4.9999999999954525
193,0.001,0.0
194,0.001,0.0
195,0.001,0.0
196,0.001,0.0
197,0.001,0.0
198,0.001,0.0
199,0.001,5.000000000009663
200,0.001,0.0
201,0.001,0.0
202,0.001,0.0
203,0.001,0.0
204,0.001,0.0
205,0.001,4.9999999999954525
206,0.001,0.0
207,0.001,0.0
208,0.001,0.0
209,0.001,0.0
210,0.001,0.0
211,0.001,0.0
212,0.001,0.0
213,0.001,4.9999999999954525
214,0.001,0.0
215,0.001,0.0
216,0.001,0.0
217,0.001,0.0
218,0.001,0.0
219,0.001,0.0
220,0.001,5.000000000009663
221,0.001,0.0
222,0.001,0.0
223,0.001,0.0
224,0.001,0.0
225,0.001,0.0
226,0.001,4.9999999999954525
227,0.001,0.0
228,0.001,0.0
229,0.001,0.0
230,0.001,0.0
231,0.001,4.9999999999954525
232,0.001,0.0
233,0.001,0.0
234,0.001,0.0
235,0.001,0.0
236,0.001,0.0
237,0.001,0.0
238,0.001,0.0
239,0.001,5.000000000009663
240,0.001,0.0
241,0.001,0.0
242,0.001,0.0
243,0.001,0.0
244,0.001,0.0
245,0.001,4.9999999999954525
246,0.001,0.0
247,0.001,0.0
248,0.001,0.0
249,0.001,0.0
250,0.001,0.0
251,0.001,0.0
252,0.001,4.9999999999954525
253,0.001,0.0
254,0.001,0.0
255,0.001,0.0
256,0.001,0.0
257,0.001,5.000000000009663
258,0.001,0.0
259,0.001,0.0
260,0.001,0.0
261,0.001,0.0
262,0.001,0.0
263,0.001,0.0
264,0.001,4.9999999999954525
265,0.001,0.0
266,0.001,0.0
267,0.001,0.0
268,0.001,0.0
269,0.001,0.0
270,0.001,4.9999999999954525
271,0.001,0.0
272,0.001,0.0
273,0.001,0.0
274,0.001,0.0
275,0.001,0.0
276,0.001,5.000000000009663
277,0.001,0.0
278,0.001,0.0
279,0.001,0.0
280,0.001,0.0
281,0.001,4.9999999999954525
282,0.001,0.0
283,0.001,0.0
284,0.001,0.0
285,0.001,0.0
286,0.001,0.0
287,0.001,0.0
288,0.001,4.9999999999954525
289,0.001,0.0
290,0.001,0.0
291,0.001,0.0
292,0.001,0.0
293,0.001,0.0
294,0.001,0.0
295,0.001,5.000000000009663
296,0.001,0.0
297,0.001,0.0
298,0.001,0.0
299,0.001,0.0
300,0.001,0.0
301,0.001,4.9999999999954525
302,0.001,0.0
303,0.001,0.0
304,0.001,0.0
305,0.001,0.0
306,0.001,4.9999999999954525
307,0.001,0.0
308,0.001,0.0
309,0.001,0.0
310,0.001,0.0
311,0.001,0.0
312,0.001,0.0
313,0.001,5.000000000009663
314,0.001,0.0
315,0.001,0.0
316,0.001,0.0
317,0.001,0.0
318,0.001,0.0
319,0.001,4.9999999999954525
320,0.001,0.0
321,0.001,0.0
322,0.001,0.0
323,0.001,0.0
324,0.001,4.9999999999954525
325,0.001,0.0
326,0.001,0.0
327,0.001,0.0
328,0.001,0.0
329,0.001,0.0
330,0.001,5.000000000009663
331,0.001,0.0
332,0.001,0.0
333,0.001,0.0
334,0.001,0.0
335,0.001,0.0
336,0.001,0.0
337,0.001,4.9999999999954525
338,0.001,0.0
339,0.001,0.0
340,0.001,0.0
341,0.001,0.0
342,0.001,4.9999999999954525
343,0.001,0.0
344,0.001,0.0
345,0.001,0.0
346,0.001,0.0
347,0.001,0.0
348,0.001,4.9999999999954525
349,0.001,0.0
350,0.001,0.0
351,0.001,0.0
352,0.001,0.0
353,0.001,5.000000000009663
354,0.001,0.0
355,0.001,0.0
356,0.001,0.0
357,0.001,0.0
358,0.001,0.0
359,0.001,0.0
360,0.001,4.9999999999954525
361,0.001,0.0
362,0.001,0.0
363,0.001,0.0
364,0.001,0.0
365,0.001,0.0
366,0.001,0.0
367,0.001,4.9999999999954525
368,0.001,0.0
369,0.001,0.0
370,0.001,0.0
371,0.001,0.0
372,0.001,0.0
373,0.001,5.000000000009663
374,0.001,0.0
375,0.001,0.0
376,0.001,0.0
377,0.001,0.0
378,0.001,4.9999999999954525
379,0.001,0.0
380,0.001,0.0
381,0.001,0.0
382,0.001,0.0
383,0.001,0.0
384,0.001,4.9999999999954525
385,0.001,0.0
386,0.001,0.0
387,0.001,0.0
